FEN,BestMove,PieceCount,ThreatCount,PawnStructure,Score
1n1qk1B1/r2pp2r/bpp2ppb/p6p/3PPB2/2NQ1N2/PPP2PPP/R3R1K1,d3e3,31,1,0,755
1nq1k1B1/r2pp2r/bpp2ppb/p6p/3PPB2/2N1QN2/PPP2PPP/R3R1K1,f4h6,31,1,0,935
1nqk2B1/r2pp2r/bpp2ppB/p6p/3PP3/2N1QN2/PPP2PPP/R3R1K1,h6f4,30,1,0,1195
1nq1k1B1/r2pp2r/bpp2pp1/p6p/3PPB2/2N1QN2/PPP2PPP/R3R1K1,f4b8,30,1,0,1375
1Bqk2B1/r2pp2r/bpp2pp1/p6p/3PP3/2N1QN2/PPP2PPP/R3R1K1,e3f4,29,1,0,1655
1Bq1k1B1/r2pp2r/bpp2pp1/p6p/3PPQ2/2N2N2/PPP2PPP/R3R1K1,a1d1,29,1,0,1660
1Bqk2B1/r2pp2r/bpp2pp1/p6p/3PPQ2/2N2N2/PPP2PPP/3RR1K1,h2h3,29,1,0,1660
1Bq1k1B1/r2pp2r/bpp2pp1/p6p/3PPQ2/2N2N1P/PPP2PP1/3RR1K1,a2a3,29,1,0,1660
1Bqk2B1/r2pp2r/bpp2pp1/p6p/3PPQ2/P1N2N1P/1PP2PP1/3RR1K1,f4g3,29,1,0,1655
1Bq1k1B1/r2pp2r/bpp2pp1/p6p/3PP3/P1N2NQP/1PP2PP1/3RR1K1,g3g6,29,1,0,1780
1Bqk2B1/r2pp2r/bpp2pQ1/p6p/3PP3/P1N2N1P/1PP2PP1/3RR1K1,g6g3,28,1,0,1750
1Bq1k1B1/r2pp2r/bpp2p2/p6p/3PP3/P1N2NQP/1PP2PP1/3RR1K1,g3g6,28,1,0,1780
1Bqk2B1/r2pp2r/bpp2pQ1/p6p/3PP3/P1N2N1P/1PP2PP1/3RR1K1,g6g3,28,1,0,1750
rnbqkbnr/ppppp1pp/5p2/8/8/4P3/PPPP1PPP/RNBQKBNR,d1h5,32,1,0,155
rnbqkbnr/ppppp2p/5pp1/7Q/8/4P3/PPPP1PPP/RNB1KBNR,h5d5,32,1,1,150
rnbqkbnr/pp1pp2p/2p2pp1/3Q4/8/4P3/PPPP1PPP/RNB1KBNR,d5c4,32,1,0,165
rnbqkbnr/p2pp2p/1pp2pp1/8/2Q5/4P3/PPPP1PPP/RNB1KBNR,g1f3,32,1,0,230
rnbqkbnr/p2pp3/1pp2pp1/7p/2Q5/4PN2/PPPP1PPP/RNB1KB1R,b1c3,32,1,0,285
rnbqkbn1/p2pp2r/1pp2pp1/7p/2Q5/2N1PN2/PPPP1PPP/R1B1KB1R,d2d4,32,1,0,330
rnbqkbn1/3pp2r/1pp2pp1/p6p/2QP4/2N1PN2/PPP2PPP/R1B1KB1R,f1d3,32,1,0,355
1nbqkbn1/r2pp2r/1pp2pp1/p6p/2QP4/2NBPN2/PPP2PPP/R1B1K2R,d3g6,32,1,0,450
1nbqkbn1/r2ppr2/1pp2pB1/p6p/2QP4/2N1PN2/PPP2PPP/R1B1K2R,g6f7,31,1,0,9999
rnbqkbnr/p1ppp2p/5p2/1p4p1/6P1/4PP2/PPPP3P/RNBQKBNR,b1c3,32,1,0,120
rnbqkbnr/p2pp2p/2p2p2/1p4p1/6P1/2N1PP2/PPPP3P/R1BQKBNR,g1h3,32,1,0,205
rnbqkbnr/p2pp3/2p2p2/1p4pp/6P1/2N1PP1N/PPPP3P/R1BQKB1R,g4h5,32,1,0,255
rnbqkbn1/p2pp2r/2p2p2/1p4pP/8/2N1PP1N/PPPP3P/R1BQKB1R,d2d4,31,1,0,295
rnbqkbn1/3pp2r/2p2p2/pp4pP/3P4/2N1PP1N/PPP4P/R1BQKB1R,f1d3,31,1,0,320
1nbqkbn1/r2pp2r/2p2p2/pp4pP/3P4/2NBPP1N/PPP4P/R1BQK2R,d3g6,31,1,0,780
1nbqkbn1/r2ppr2/2p2pB1/pp4pP/3P4/2N1PP1N/PPP4P/R1BQK2R,h3f2,31,1,0,770
1nbqk1n1/r2ppr2/2p2pBb/pp4pP/3P4/2N1PP2/PPP2N1P/R1BQK2R,e1g1,31,1,0,800
1n1qk1n1/r2ppr2/b1p2pBb/pp4pP/3P4/2N1PP2/PPP2N1P/R1BQ1RK1,f2e4,31,1,0,820
1nq1k1n1/r2ppr2/b1p2pBb/pp4pP/3PN3/2N1PP2/PPP4P/R1BQ1RK1,d1d3,31,1,0,835
1nqk2n1/r2ppr2/b1p2pBb/pp4pP/3PN3/2NQPP2/PPP4P/R1B2RK1,e4c5,31,1,0,645
1nqk2n1/r2pp2r/b1p2pBb/ppN3pP/3P4/2NQPP2/PPP4P/R1B2RK1,c5a6,31,1,0,835
1nqk1bn1/r2pp2r/N1p2pB1/pp4pP/3P4/2NQPP2/PPP4P/R1B2RK1,a6b8,30,1,0,1055
1Nqk2n1/r2pp2r/2p2pBb/pp4pP/3P4/2NQPP2/PPP4P/R1B2RK1,b8c6,29,1,0,1200
2q3n1/r1kpp2r/2N2pBb/pp4pP/3P4/2NQPP2/PPP4P/R1B2RK1,c6a7,28,2,0,1980
2q3n1/N2pp2r/3k1pBb/pp4pP/3P4/2NQPP2/PPP4P/R1B2RK1,a7c8,27,1,1,2890
2N3n1/3pp2r/4kpBb/pp4pP/3P4/2NQPP2/PPP4P/R1B2RK1,d3f5,26,1,0,9999
r1bqkb1r/ppppp1pp/n4p1n/8/8/P1N2N2/1PPPPPPP/R1BQKB1R,c3b5,32,1,0,155
r1bqkb1r/pp1pp1pp/n1p2p1n/1N6/8/P4N2/1PPPPPPP/R1BQKB1R,b5d4,32,1,0,160
r1bqkb1r/pp1pp2p/n1p2ppn/8/3N4/P4N2/1PPPPPPP/R1BQKB1R,e2e4,32,1,0,220
r1bqkb1r/p2pp2p/npp2ppn/8/3NP3/P4N2/1PPP1PPP/R1BQKB1R,d2d3,32,1,0,265
r1bqkbnr/p2pp2p/npp2pp1/8/3NP3/P2P1N2/1PP2PPP/R1BQKB1R,f3h4,32,1,0,270
rnbqkbnr/p2pp2p/1pp2pp1/8/3NP2N/P2P4/1PP2PPP/R1BQKB1R,c1f4,32,1,0,305
rnbqkbnr/p2pp3/1pp2pp1/7p/3NPB1N/P2P4/1PP2PPP/R2QKB1R,h4f3,32,1,0,335
rnbqkbn1/p2pp2r/1pp2pp1/7p/3NPB2/P2P1N2/1PP2PPP/R2QKB1R,f1e2,32,1,0,350
rnbqkbn1/3pp2r/1pp2pp1/p6p/3NPB2/P2P1N2/1PP1BPPP/R2QK2R,e1g1,32,1,0,385
1nbqkbn1/r2pp2r/1pp2pp1/p6p/3NPB2/P2P1N2/1PP1BPPP/R2Q1RK1,d1d2,32,1,0,405
1nbqk1n1/r2pp2r/1pp2ppb/p6p/3NPB2/P2P1N2/1PPQBPPP/R4RK1,d4c6,32,1,0,325
1nbq2n1/r2ppk1r/1pN2ppb/p6p/4PB2/P2P1N2/1PPQBPPP/R4RK1,c6d8,31,1,0,1540
1nbNk1n1/r2pp2r/1p3ppb/p6p/4PB2/P2P1N2/1PPQBPPP/R4RK1,d3d4,30,0,0,1265
1n1Nk1n1/r2pp2r/bp3ppb/p6p/3PPB2/P4N2/1PPQBPPP/R4RK1,d8b7,30,0,0,1275
1n4n1/rN1ppk1r/bp3ppb/p6p/3PPB2/P4N2/1PPQBPPP/R4RK1,b7d8,30,1,0,1570
1n1Nk1n1/r2pp2r/bp3ppb/p6p/3PPB2/P4N2/1PPQBPPP/R4RK1,d8b7,30,0,0,1275
1n4n1/rN1ppk1r/bp3ppb/p6p/3PPB2/P4N2/1PPQBPPP/R4RK1,b7d8,30,1,0,1570
1nbqkbnr/rpppp1p1/p4p2/1N5p/1P2P3/8/P1PP1PPP/R1BQKBNR,b5d4,32,1,0,185
1nbqkbnr/rp1pp1p1/p1p2p2/7p/1P1NP3/8/P1PP1PPP/R1BQKBNR,g1f3,32,1,0,275
1nbqkbnr/rp1pp3/p1p2pp1/7p/1P1NP3/5N2/P1PP1PPP/R1BQKB1R,c1b2,32,1,0,305
1nbqkbnr/r2pp3/ppp2pp1/7p/1P1NP3/5N2/PBPP1PPP/R2QKB1R,f1c4,32,1,0,330
1nbqkbn1/r2pp2r/ppp2pp1/7p/1PBNP3/5N2/PBPP1PPP/R2QK2R,e1g1,32,1,0,365
1nbqkbn1/r2pp2r/1pp2pp1/p6p/1PBNP3/5N2/PBPP1PPP/R2Q1RK1,b4a5,32,1,0,480
1nbqk1n1/r2pp2r/1pp2ppb/P6p/2BNP3/5N2/PBPP1PPP/R2Q1RK1,a5b6,31,1,0,640
1n1qk1n1/r2pp2r/bPp2ppb/7p/2BNP3/5N2/PBPP1PPP/R2Q1RK1,d2d3,30,1,0,700
1nq1k1n1/r2pp2r/bPp2ppb/7p/2BNP3/3P1N2/PBP2PPP/R2Q1RK1,c4b3,30,1,0,780
1nqk2n1/r2pp2r/bPp2ppb/7p/3NP3/1B1P1N2/PBP2PPP/R2Q1RK1,b2c3,30,1,0,785
1nq1k1n1/r2pp2r/bPp2ppb/7p/3NP3/1BBP1N2/P1P2PPP/R2Q1RK1,f1e1,30,1,0,790
1nqk2n1/r2pp2r/bPp2ppb/7p/3NP3/1BBP1N2/P1P2PPP/R2QR1K1,d1e2,30,1,0,795
1nq1k1n1/r2pp2r/bPp2ppb/7p/3NP3/1BBP1N2/P1P1QPPP/R3R1K1,a1d1,30,1,0,800
1nqk2n1/r2pp2r/bPp2ppb/7p/3NP3/1BBP1N2/P1P1QPPP/3RR1K1,e4e5,30,1,0,805
1nq1k1n1/r2pp2r/bPp2ppb/4P2p/3N4/1BBP1N2/P1P1QPPP/3RR1K1,e5f6,30,1,0,890
1nqk2n1/r2pp2r/bPp2Ppb/7p/3N4/1BBP1N2/P1P1QPPP/3RR1K1,f6e7,29,1,0,1085
1nq1k1n1/r2pP2r/bPp3pb/7p/3N4/1BBP1N2/P1P1QPPP/3RR1K1,f3e5,28,1,1,1010
1nq1kbn1/r2pP2r/bPp3p1/4N2p/3N4/1BBP4/P1P1QPPP/3RR1K1,b6b7,28,1,0,1690
1nq1k1n1/rP1pP2r/b1p3pb/4N2p/3N4/1BBP4/P1P1QPPP/3RR1K1,b3f7,28,1,0,2080
1nq3n1/rP1pkB1r/b1p3pb/4N2p/3N4/2BP4/P1P1QPPP/3RR1K1,c3b4,27,1,0,2235
1nq3n1/rP1p1B1r/b1p2kpb/4N2p/1B1N4/3P4/P1P1QPPP/3RR1K1,e2f3,27,1,0,2240
1nq3n1/rP1p1B1r/b1p3pb/4N1kp/1B1N4/3P1Q2/P1P2PPP/3RR1K1,b4d2,27,1,0,2290
1nq3n1/rP1p1B1r/b1p3pb/4N2p/3N3k/3P1Q2/P1PB1PPP/3RR1K1,e5g6,27,0,0,9999
rnbqkbnr/pp1p2pp/2p5/4pp2/5P2/1P4P1/P1PPP2P/RNBQKBNR,d2d3,32,1,0,5
rnbqkbnr/pp1p3p/2p3p1/4pp2/5P2/1P1P2P1/P1P1P2P/RNBQKBNR,f1g2,32,1,0,35
rnbqkbnr/p2p3p/1pp3p1/4pp2/5P2/1P1P2P1/P1P1P1BP/RNBQK1NR,b1c3,32,1,0,105
rnbqkbnr/p2p4/1pp3p1/4pp1p/5P2/1PNP2P1/P1P1P1BP/R1BQK1NR,g1f3,32,1,0,160
rnbqkbn1/p2p3r/1pp3p1/4pp1p/5P2/1PNP1NP1/P1P1P1BP/R1BQK2R,e1f1,32,1,0,175
rnbqkbn1/3p3r/1pp3p1/p3pp1p/5P2/1PNP1NP1/P1P1P1BP/R1BQ1K1R,c1e3,32,1,0,185
1nbqkbn1/r2p3r/1pp3p1/p3pp1p/5P2/1PNPBNP1/P1P1P1BP/R2Q1K1R,f1g1,32,1,0,210
1nbqk1n1/r2p3r/1pp3pb/p3pp1p/5P2/1PNPBNP1/P1P1P1BP/R2Q2KR,d1d2,32,1,0,215
1nbq2n1/r2p1k1r/1pp3pb/p3pp1p/5P2/1PNPBNP1/P1PQP1BP/R5KR,a1e1,32,1,0,220
1nbq2n1/r2p3r/1pp2kpb/p3pp1p/5P2/1PNPBNP1/P1PQP1BP/4R1KR,d3d4,32,2,0,245
1nb2qn1/r2p3r/1pp2kpb/p3pp1p/3P1P2/1PN1BNP1/P1PQP1BP/4R1KR,d2d3,32,2,0,255
1nb3n1/r2p3r/1pp2kpb/p3pp1p/3P1P2/qPNQBNP1/P1P1P1BP/4R1KR,e3c1,32,1,0,355
1n4n1/r2p3r/bpp2kpb/p3pp1p/3P1P2/qPNQ1NP1/P1P1P1BP/2B1R1KR,f4e5,32,1,0,1220
1n4n1/r2p3r/bpp1k1pb/p3Pp1p/3P4/qPNQ1NP1/P1P1P1BP/2B1R1KR,d4d5,31,1,0,1110
1n4n1/r2p1k1r/bpp3pb/p2PPp1p/8/qPNQ1NP1/P1P1P1BP/2B1R1KR,e5e6,31,1,0,1100
1n4n1/r2p3r/bpp1Pkpb/p2P1p1p/8/qPNQ1NP1/P1P1P1BP/2B1R1KR,d3d4,31,1,0,1250
1n4n1/r2pk2r/bpp1P1pb/p2P1p1p/3Q4/qPN2NP1/P1P1P1BP/2B1R1KR,d4h4,31,3,0,1190
1n4n1/r2p3r/bppkP1pb/p2P1p1p/7Q/qPN2NP1/P1P1P1BP/2B1R1KR,c1a3,31,1,0,1340
1n4n1/r2p3r/bp1kP1pb/p1pP1p1p/7Q/BPN2NP1/P1P1P1BP/4R1KR,e2e4,30,0,1,1255
1n3bn1/r2p3r/bp1kP1p1/p1pP1p1p/4P2Q/BPN2NP1/P1P3BP/4R1KR,h4f4,30,1,1,1545
1n3bn1/r2pk2r/bp2P1p1/p1pP1p1p/4PQ2/BPN2NP1/P1P3BP/4R1KR,f3g5,30,3,1,1535
1n3bn1/r2p3r/bp2Pkp1/p1pP1pNp/4PQ2/BPN3P1/P1P3BP/4R1KR,g5h7,30,1,1,2035
1n3bn1/r2pk2N/bp2P1p1/p1pP1p1p/4PQ2/BPN3P1/P1P3BP/4R1KR,f4b8,29,2,1,2335
1Q4n1/r2pk2N/bp2P1pb/p1pP1p1p/4P3/BPN3P1/P1P3BP/4R1KR,b8b6,28,1,1,2400
4k1n1/r2p3N/bQ2P1pb/p1pP1p1p/4P3/BPN3P1/P1P3BP/4R1KR,b6b8,27,0,0,2580
1Q4n1/r2pk2N/b3P1pb/p1pP1p1p/4P3/BPN3P1/P1P3BP/4R1KR,a3c5,27,1,1,2675
1Q4n1/r3k2N/b2pP1pb/p1BP1p1p/4P3/1PN3P1/P1P3BP/4R1KR,c5d6,26,2,1,9999
rnbqkbnr/p3p1pp/1ppp4/5p2/PP2P3/N7/2PP1PPP/R1BQKBNR,d1h5,32,1,0,170
rnbqkbnr/p3p2p/1ppp2p1/5p1Q/PP2P3/N7/2PP1PPP/R1B1KBNR,h5h3,32,1,1,135
rnbqkbnr/p3p3/1ppp2p1/5p1p/PP2P3/N6Q/2PP1PPP/R1B1KBNR,g1f3,32,1,0,190
rnbqkbn1/p3p2r/1ppp2p1/5p1p/PP2P3/N4N1Q/2PP1PPP/R1B1KB1R,a3c4,32,1,0,240
rnbqkbn1/4p2r/1ppp2p1/p4p1p/PPN1P3/5N1Q/2PP1PPP/R1B1KB1R,f3g5,32,1,0,285
1nbqkbn1/r3p2r/1ppp2p1/p4pNp/PPN1P3/7Q/2PP1PPP/R1B1KB1R,b4a5,32,1,0,395
1nbqk1n1/r3p2r/1ppp2pb/P4pNp/P1N1P3/7Q/2PP1PPP/R1B1KB1R,a5b6,31,1,0,585
1nbq2n1/r2kp2r/1Ppp2pb/5pNp/P1N1P3/7Q/2PP1PPP/R1B1KB1R,b6b7,30,4,1,710
1nb2qn1/rP1kp2r/2pp2pb/5pNp/P1N1P3/7Q/2PP1PPP/R1B1KB1R,b7c8q,30,2,1,1040
1nq3n1/r2kp2r/2pp2pb/5pNp/P1N1P3/7Q/2PP1PPP/R1B1KB1R,c4b6,28,3,1,1445
1nq1k1n1/r3p2r/1Npp2pb/5pNp/P3P3/7Q/2PP1PPP/R1B1KB1R,g5h7,28,1,0,1135
1nqk2n1/r3p2N/1Npp2pb/5p1p/P3P3/7Q/2PP1PPP/R1B1KB1R,d2d4,27,1,0,1380
1nq1k1n1/r3p2N/1Npp2pb/5p1p/P2PP3/7Q/2P2PPP/R1B1KB1R,c1h6,27,1,0,1495
1nqk2n1/r3p2N/1Npp2pB/5p1p/P2PP3/7Q/2P2PPP/R3KB1R,f1c4,26,1,0,1665
1nq1k1n1/r3p2N/1Npp2pB/5p1p/P1BPP3/7Q/2P2PPP/R3K2R,h7f6,26,1,0,1945
1nqk2n1/r3p3/1Npp1NpB/5p1p/P1BPP3/7Q/2P2PPP/R3K2R,c4g8,26,1,0,1830
1nq3B1/r1k1p3/1Npp1NpB/5p1p/P2PP3/7Q/2P2PPP/R3K2R,f6d5,25,2,0,2225
1nqk2B1/r3p3/1Npp2pB/3N1p1p/P2PP3/7Q/2P2PPP/R3K2R,e4f5,25,1,0,1920
1nq1k1B1/r3p3/1Npp2pB/3N1P1p/P2P4/7Q/2P2PPP/R3K2R,g8f7,24,1,0,2365
1nqk4/r3pB2/1Npp2pB/3N1P1p/P2P4/7Q/2P2PPP/R3K2R,e1g1,24,1,0,1960
1n1k4/r3pB2/qNpp2pB/3N1P1p/P2P4/7Q/2P2PPP/R4RK1,h3d3,24,0,0,1855
1nqk4/r3pB2/1Npp2pB/3N1P1p/P2P4/3Q4/2P2PPP/R4RK1,d5e7,24,1,0,2030
1nq5/r1k1NB2/1Npp2pB/5P1p/P2P4/3Q4/2P2PPP/R4RK1,b6a8,23,2,0,2475
Nnqk4/r3NB2/2pp2pB/5P1p/P2P4/3Q4/2P2PPP/R4RK1,h6g5,23,1,0,1995
Nnq5/r2kNB2/2pp2p1/5PBp/P2P4/3Q4/2P2PPP/R4RK1,f7e6,23,3,0,2785
Nnq1k3/r3N3/2ppB1p1/5PBp/P2P4/3Q4/2P2PPP/R4RK1,e6f7,23,1,0,2435
Nnqk4/r3NB2/2pp2p1/5PBp/P2P4/3Q4/2P2PPP/R4RK1,d3b3,23,1,0,2075
Nnq5/r2kNB2/2pp2p1/5PBp/P2P4/1Q6/2P2PPP/R4RK1,f7e6,23,3,0,2785
Nnq1k3/r3N3/2ppB1p1/5PBp/P2P4/1Q6/2P2PPP/R4RK1,e6f7,23,1,0,2755
Nnqk4/r3NB2/2pp2p1/5PBp/P2P4/1Q6/2P2PPP/R4RK1,b3b6,23,1,0,2755
Nnq5/r2kNB2/1Qpp2p1/5PBp/P2P4/8/2P2PPP/R4RK1,b6a7,23,3,0,3245
Nnqk4/Q3NB2/2pp2p1/5PBp/P2P4/8/2P2PPP/R4RK1,e7g8,22,1,0,9999
rnbqkbnr/ppp1pp2/3p2p1/7p/P7/6P1/1PPPPP1P/RNBQKBNR,f1g2,32,1,0,50
rnbqkbnr/ppp1p3/3p1pp1/7p/P7/6P1/1PPPPPBP/RNBQK1NR,b1c3,32,1,0,125
rnbqkbnr/pp2p3/2pp1pp1/7p/P7/2N3P1/1PPPPPBP/R1BQK1NR,e2e3,32,1,0,160
rnbqkbnr/p3p3/1ppp1pp1/7p/P7/2N1P1P1/1PPP1PBP/R1BQK1NR,d2d4,32,1,0,215
rnbqkbn1/p3p2r/1ppp1pp1/7p/P2P4/2N1P1P1/1PP2PBP/R1BQK1NR,e3e4,32,1,0,240
rnbqkbn1/4p2r/1ppp1pp1/p6p/P2PP3/2N3P1/1PP2PBP/R1BQK1NR,c1f4,32,1,0,265
1nbqkbn1/r3p2r/1ppp1pp1/p6p/P2PPB2/2N3P1/1PP2PBP/R2QK1NR,g1f3,32,1,0,320
1nbqk1n1/r3p2r/1ppp1ppb/p6p/P2PPB2/2N2NP1/1PP2PBP/R2QK2R,e1g1,32,1,0,280
1nbq2n1/r3pk1r/1ppp1ppb/p6p/P2PPB2/2N2NP1/1PP2PBP/R2Q1RK1,d1d3,32,1,0,290
1nbq2n1/r3p2r/1pppkppb/p6p/P2PPB2/2NQ1NP1/1PP2PBP/R4RK1,d3c4,32,1,0,605
1nbq2n1/r2kp2r/1ppp1ppb/p6p/P1QPPB2/2N2NP1/1PP2PBP/R4RK1,g2h3,32,4,0,570
1nbqk1n1/r3p2r/1ppp1ppb/p6p/P1QPPB2/2N2NPB/1PP2P1P/R4RK1,c4g8,32,1,0,1050
1nbqkbQ1/r3p2r/1ppp1pp1/p6p/P2PPB2/2N2NPB/1PP2P1P/R4RK1,g8g6,31,1,0,1155
1nbqkb2/r3pr2/1ppp1pQ1/p6p/P2PPB2/2N2NPB/1PP2P1P/R4RK1,h3g2,30,1,0,1125
1nbqk3/r3pr2/1ppp1pQb/p6p/P2PPB2/2N2NP1/1PP2PBP/R4RK1,f4h6,30,1,0,1425
1nbq4/r2kpr2/1ppp1pQB/p6p/P2PP3/2N2NP1/1PP2PBP/R4RK1,g2h3,29,4,0,1435
1nbqk3/r3pr2/1ppp1pQB/p6p/P2PP3/2N2NPB/1PP2P1P/R4RK1,g6g8,29,1,0,1445
1nbqkrQ1/r3p3/1ppp1p1B/p6p/P2PP3/2N2NPB/1PP2P1P/R4RK1,g8f8,29,2,0,9999
rnbqkb1r/ppppp2p/6pn/5p2/7N/N7/PPPPPPPP/R1BQKB1R,d2d4,32,1,0,185
rnbqkb1r/pp1pp2p/2p3pn/5p2/3P3N/N7/PPP1PPPP/R1BQKB1R,a3c4,32,1,0,250
rnbqkb1r/p2pp2p/1pp3pn/5p2/2NP3N/8/PPP1PPPP/R1BQKB1R,c1f4,32,1,0,400
rnbqkbnr/p2pp2p/1pp3p1/5p2/2NP1B1N/8/PPP1PPPP/R2QKB1R,f4e5,32,1,0,460
rnbqkbnr/p2pp3/1pp3p1/4Bp1p/2NP3N/8/PPP1PPPP/R2QKB1R,h4g6,32,1,0,610
rnbqkbn1/p2pp2r/1pp3N1/4Bp1p/2NP4/8/PPP1PPPP/R2QKB1R,e2e3,31,1,0,590
rnbqkbn1/3pp2r/1pp3N1/p3Bp1p/2NP4/4P3/PPP2PPP/R2QKB1R,f1d3,31,1,0,615
1nbqkbn1/r2pp2r/1pp3N1/p3Bp1p/2NP4/3BP3/PPP2PPP/R2QK2R,e5b8,31,1,0,915
1Bbqk1n1/r2pp2r/1pp3Nb/p4p1p/2NP4/3BP3/PPP2PPP/R2QK2R,d1h5,30,1,0,1040
1Bbq2n1/r2ppk1r/1pp3Nb/p4p1Q/2NP4/3BP3/PPP2PPP/R3K2R,h5f5,29,1,0,1285
1Bbqk1n1/r2pp2r/1pp3Nb/p4Q2/2NP4/3BP3/PPP2PPP/R3K2R,g6e5,28,1,0,1235
1B1qk1n1/r2pp2r/bpp4b/p3NQ2/2NP4/3BP3/PPP2PPP/R3K2R,f5h7,28,1,0,1345
1Bq1k1n1/r2pp2Q/bpp4b/p3N3/2NP4/3BP3/PPP2PPP/R3K2R,h7g8,27,1,0,2120
1Bq1kbQ1/r2pp3/bpp5/p3N3/2NP4/3BP3/PPP2PPP/R3K2R,g8f7,26,1,0,2130
1Bqk1b2/r2ppQ2/bpp5/p3N3/2NP4/3BP3/PPP2PPP/R3K2R,f7f8,26,1,0,9999
rnb1kbnr/p2p1ppp/2p2q2/1p2p3/P7/2N1P3/RPPP1PPP/2BQKBNR,c3e4,32,0,0,165
rnb1kbnr/p2p1ppp/2p4q/1p2p3/P3N3/4P3/RPPP1PPP/2BQKBNR,a4a5,32,0,0,115
rnb1kbnr/p2p2pp/2p2p1q/Pp2p3/4N3/4P3/RPPP1PPP/2BQKBNR,d1f3,32,0,0,170
rnb1kbnr/p2p3p/2p2ppq/Pp2p3/4N3/4PQ2/RPPP1PPP/2B1KBNR,g1e2,32,0,0,205
rnb1k1nr/p2p3p/2p2ppq/Pp2p3/4N3/b3PQ2/RPPPNPPP/2B1KB1R,f3g3,32,0,0,265
rnbk2nr/p2p3p/2p2ppq/Pp2p3/4N3/b3P1Q1/RPPPNPPP/2B1KB1R,f2f4,32,0,0,275
rnb1k1nr/p2p3p/2p2ppq/Pp2p3/4NP2/b3P1Q1/RPPPN1PP/2B1KB1R,f4e5,32,0,0,370
rnbk2nr/p2p3p/2p2ppq/Pp2P3/4N3/b3P1Q1/RPPPN1PP/2B1KB1R,e5f6,31,0,0,525
rnb1k1nr/p2p3p/2p2Ppq/Pp6/4N3/b3P1Q1/RPPPN1PP/2B1KB1R,g3e5,30,0,0,690
rnbk2nr/p2p3p/2p2Ppq/Pp2Q3/4N3/b3P3/RPPPN1PP/2B1KB1R,e2g3,30,0,0,540
rn1k2nr/p2p3p/b1p2Ppq/Pp2Q3/4N3/b3P1N1/RPPP2PP/2B1KB1R,f6f7,30,0,0,1100
rn1k1qnr/p2p1P1p/b1p3p1/Pp2Q3/4N3/b3P1N1/RPPP2PP/2B1KB1R,e5e8,30,1,0,1140
rn2Qqnr/p1kp1P1p/b1p3p1/Pp6/4N3/b3P1N1/RPPP2PP/2B1KB1R,b2a3,30,0,0,1455
rn2Qqnr/p1kp1P2/b1p3p1/Pp5p/4N3/P3P1N1/R1PP2PP/2B1KB1R,e8e5,29,0,0,1730
rn1k1qnr/p2p1P2/b1p3p1/Pp2Q2p/4N3/P3P1N1/R1PP2PP/2B1KB1R,e5e8,29,1,0,1460
rn2Qqnr/p1kp1P2/b1p3p1/Pp5p/4N3/P3P1N1/R1PP2PP/2B1KB1R,e8e5,29,0,0,1730
rn1k1qnr/p2p1P2/b1p3p1/Pp2Q2p/4N3/P3P1N1/R1PP2PP/2B1KB1R,e5e8,29,1,0,1460
rnbqkb1r/pppp1ppp/7n/4p3/8/PP6/2PPPPPP/RNBQKBNR,c1b2,32,1,0,25
rnbqkb1r/pppp2pp/5p1n/4p3/8/PP6/1BPPPPPP/RN1QKBNR,g1f3,32,1,0,100
rnbqkb1r/pp1p2pp/2p2p1n/4p3/8/PP3N2/1BPPPPPP/RN1QKB1R,b1c3,32,1,0,175
rnbqkb1r/pp1p3p/2p2ppn/4p3/8/PPN2N2/1BPPPPPP/R2QKB1R,e2e4,32,1,0,235
rnbqkb1r/p2p3p/1pp2ppn/4p3/4P3/PPN2N2/1BPP1PPP/R2QKB1R,f1c4,32,1,0,270
rnbqkbnr/p2p3p/1pp2pp1/4p3/2B1P3/PPN2N2/1BPP1PPP/R2QK2R,d2d4,32,1,0,315
rnbqkbnr/p2p4/1pp2pp1/4p2p/2BPP3/PPN2N2/1BP2PPP/R2QK2R,d4e5,32,1,0,400
rnbqkbn1/p2p3r/1pp2pp1/4P2p/2B1P3/PPN2N2/1BP2PPP/R2QK2R,e1g1,31,1,0,435
rnbqkbn1/3p3r/1pp2pp1/p3P2p/2B1P3/PPN2N2/1BP2PPP/R2Q1RK1,f3d4,31,1,0,465
1nbqkbn1/r2p3r/1pp2pp1/p3P2p/2BNP3/PPN5/1BP2PPP/R2Q1RK1,b3b4,31,1,0,480
1nbqk1n1/r2p3r/1pp2ppb/p3P2p/1PBNP3/P1N5/1BP2PPP/R2Q1RK1,b4a5,31,1,0,580
1nbq2n1/r2pk2r/1pp2ppb/P3P2p/2BNP3/P1N5/1BP2PPP/R2Q1RK1,d1f3,30,3,0,625
1nb2qn1/r2pk2r/1pp2ppb/P3P2p/2BNP3/P1N2Q2/1BP2PPP/R4RK1,f1e1,30,3,0,635
1n3qn1/r2pk2r/bpp2ppb/P3P2p/2BNP3/P1N2Q2/1BP2PPP/R3R1K1,a5b6,30,3,0,825
1nq3n1/r2pk2r/bPp2ppb/4P2p/2BNP3/P1N2Q2/1BP2PPP/R3R1K1,e5f6,29,2,0,1095
1nq3n1/r2p3r/bPpk1Ppb/7p/2BNP3/P1N2Q2/1BP2PPP/R3R1K1,e4e5,28,0,0,1300
